Product Name,Specification,Price
"HP EliteBook 830 G11 13.3"" FHD AG 400nits Business Laptop",Intel Core U5-135U - vPro - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"2,232.36"
"HP EliteBook 640 G11 14"" WUXGA Touch Laptop",Intel U5-125U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,641.30"
"ASUS ExpertBook B1 B1402CVA-NK0780X 14"" FHD Intel Core i5-1335U - 16GB RAM - 256GB SSD - Win 11 Pro",- AX WiFi 6E + BT5.3 - Webcam - USB-C - HDMI1.4 - 1Y Warranty,"1,433.94"
"HP EliteBook 860 G11 16"" FHD Touch AG 300nits Business Laptop",Intel Core U7-165H - vPro - 32GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"3,759.35"
"Dell Latitude 5000 Series 5450 Business Laptop 14"" FHD",Intel Core Ultra 7 155U - 32GB RAM - 2TB SSD - Win 11 Pro - 1Y PB Warranty,"3,049.80"
"HP EliteBook 840 G11 Business Laptop 14"" FHD AG 300nits",Intel Core Ultra 5-125U - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"2,705.65"
"HP EliteBook 840 G10 Business Laptop 14"" WUXGA",Intel Core i5-1335U - 32GB RAM - 1TB SSD - Win 11 Pro - AX WiFi 6E vPro + BT5.3 - 3Y NBD Onsite Warranty,"2,459.91"
"HP ProBook 460 G11 Business Laptop 16"" WUXGA Touch",Intel Core Ultra 5 125H - 32GB RAM - 1TB SSD - Win 11 Pro - 1Y Onsite Warranty,"2,185.00"
"HP EliteBook x360 1040 G11 14"" FHD AG 400nits Touch 4G/LTE Business Laptop",Intel Core U5-135H - vPro - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - with Wacom Pen - 3Y NBD Onsite Warranty,"2,998.79"
"Apple Macbook Pro 16"" Laptop with M3 Max Chip - Space Black",48GB Unified Memory - 1TB SSD - 16-Core CPU - 40-Core GPU - 16-inch Liquid Retina XDR Display - 140W USB-C Power Adapter,"6,599.00"
"HP EliteBook x360 1040 G11 14"" FHD AG 400nits Business Laptop Touchscreen",Intel Core U7-165H - vPro - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - with Wacom Pen - 3Y NBD Onsite Warranty,"3,011.48"
"Dell Latitude 3000 Series 3450 Business Laptop 14"" FHD AG",Intel Core i7-1355U - 16GB RAM - 512GB SSD - Win 11 Pro - WiFi+BT - 1Y Basic Onsite Warranty,"1,987.90"
"Apple MacBook Air 15"" Laptop with M3 Chip - Space Grey",16GB Unified Memory - 256GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,255.00"
"HP ZBook Power G11 LTE Mobile Workstation 16"" QHD 400nits",AMD Ryzen 9 Pro 8945HS - 32GB RAM - 1TB SSD - RTX 3000 Ada - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"5,062.30"
"HP ZBook Power G11 Mobile Workstation 16"" FHD Touch",AMD Ryzen 7 Pro 8845HS - 32GB RAM - 1TB SSD - NVIDIA RTX 2000 Ada - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"3,790.39"
"Apple MacBook Air 15"" Laptop with M3 Chip - Silver",16GB Unified Memory - 256GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,255.00"
"MSI Commercial 14 H A13MG vPro-027NZ Business Laptop 14"" FHD+",Intel Core i5-13500H - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - 3Y Warranty - White Backlight Keyboard - FPR,"2,098.99"
"Dell Latitude 5000 Series 5450 Business Laptop 14"" FHD AG",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win 11 Pro - WiFi+BT - 1Y Basic Onsite Warranty,"1,921.16"
"Dell Latitude 5000 Series 5440 Business Laptop 14"" FHD",Intel Core i7-1365U - 16GB RAM - 1TB SSD - AX WiFi 6E + BT5.2 - FHD Camera - Backlit keyboard - Win 11 Pro - 1Y Onsite Warranty,"1,943.50"
"HP Elitebook 640 G11 Business Laptop 14"" WUXGA",Intel Core Ultra 5 125U - 32GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - 3Y NBD Onsite Warranty,"2,030.90"
"Lenovo ThinkBook 14 G4 2-in-1 Business Laptop 14"" WUXGA Touch",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty - AX WiFi 6E + BT5.3 - IR Cam - Thunderbolt4 (with PD & DP1.4) - HDMI2.1 - MicroSD Reader,"1,980.96"
"HP EliteBook x360 830 G11 LTE Business Flip Laptop 13.3"" FHD BV 400nits Touch",Intel Core U5-135U - vPro - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - Wacom Pen - FPR - IR Cam - 3Y NBD Onsite Warranty,"2,535.44"
"HP ProBook 445 G11 Business Laptop 14"" WUXGA",AMD Ryzen 5 7535U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,910.15"
"HP Elite Dragonfly G4 13.5"" WUXGA+ Touch 400n Business Laptop",Intel Core i5-1335U - 16GB RAM - 256GB NVMe SSD - AX WiFi 6E + BT5.3 - Win 11 Pro - 3Y NBD Onsite Warranty,"2,632.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Space Grey",8GB Unified Memory - 256GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,249.00"
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 7 165H - 16GB RAM - 256GB SSD,Price not found
"HP ProBook 465 G11 Business Laptop 16"" WUXGA Touch",AMD Ryzen 7 7735U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Onsite warranty,"2,238.58"
"Apple MacBook Air 15"" Laptop with M3 Chip - Midnight",8GB Unified Memory - 256GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,249.00"
"HP ZBook Power G11 LTE Mobile Workstation 16"" QHD 400nits",Intel Core Ultra 9 185H vPro - 64GB RAM - 1TB SSD - RTX A3000 Ada - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"5,831.04"
"Dell Latitude 5000 5550 Business Laptop 15.6"" FHD",- Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,958.00"
"Lenovo ThinkPad T14 G5 14"" WUXGA Laptop",Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"2,524.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Space Grey",8GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,499.00"
"Apple Macbook Air 15"" Laptop with M2 Chip - Space Grey",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3-inch Liquid Retina Display with TrueTone and 35W Dual USB-C Charger,"2,799.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Starlight",8GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,300.00"
"HP EliteBook 630 G11 Business Laptop 13.3"" WUXGA",Intel Core Ultra 5 125U - 32GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - 3Y NBD Onsite Warranty,"2,334.50"
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 7 165H - 16GB RAM - 256GB SSD,Price not found
"Lenovo ThinkPad X1 Carbon G12 LTE Business Ultrabook 14"" WUXGA","Intel Core Ultra 7 155U - 32GB RAM - 1TB SSD - Win 11 Pro - 3yr Premier Support - AX WiFi6E + BT5.3 - IR Cam - Thunderbolt4 (with USB4, PD & DP2.1) - HDMI2.1","4,509.35"
"HP ProBook 465 G11 Business Laptop 16"" WUXGA",AMD Ryzen 5 7535U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,826.50"
"Apple MacBook Air 15"" Laptop with M3 Chip - Midnight",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,045.00"
"HP ZBook Studio G11 Mobile Workstation 16"" WUXGA",Intel Core Ultra 7 155H - 32GB RAM - 1TB SSD - NVIDIA RTX 3000 Ada - Win 11 Pro - 3Y NBD Onsite Warranty - AX WiFi 7 + BT5.4,"5,961.60"
"Dell Latitude 5000 Series 5440 Business Laptop 14"" FHD",Intel Core i5-1345U - 16GB RAM - 256GB SSD - Win 11 Pro - AX WiFi 6E + BT5.2 - Webcam - Backlit keyboard - 1Y Onsite Warranty,"1,661.92"
"HP EliteBook x360 1040 G11 LTE Business Laptop 14"" FHD BV 1000nits Touch",Intel Core U7-165H - vPro - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Cam - with Wacom Pen - 3Y NBD Onsite Warranty,"4,873.70"
"Dell Latitude 5000 Series 5550 Business Laptop 15.6"" FHD AG",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win 11 Pro - WiFi+BT - 3Y ProSupport,"2,464.85"
"HP EliteBook 830 G11 LTE Business Laptop 13.3"" FHD AG 400nits",Intel Core Ultra 7-155U - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Cam - 3Y NBD Onsite Warranty,"3,474.00"
"HP ProBook 440 G11 Business Laptop 14"" WUXGA Touch",Intel Core Ultra 5-125U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"2,171.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Snapdragon X Elite (12 Core) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"HP EliteBook 840 G11 14"" FHD AG 300nits Business Laptop Touchscreen",Intel Core U5-125U - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"2,775.50"
"HP EliteBook x360 1040 G11 14"" FHD AG 400nits Touch Business Laptop",Intel Core U7-155H - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - with Wacom Pen - 3Y NBD Onsite Warranty,"4,150.35"
"HP ProBook 440 G11 Business Laptop 14"" WUXGA",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"2,413.34"
"Lenovo ThinkBook 16 G7 16"" WUXGA Laptop",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Windows 11 Pro - 1Y Onsite Warranty,"1,536.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Silver",8GB Unified Memory - 256GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,249.00"
"HP EliteBook 860 G11 16"" FHD AG 300nits Touch Business Laptop",Intel Core U7-155U - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"3,170.00"
"Lenovo ThinkPad L16 G1 16"" WUXGA Laptop",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Oniste Warranty,"1,966.01"
"Apple MacBook Air 15"" Laptop with M3 Chip - Midnight",8GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,586.00"
"Apple Macbook Air 15"" Laptop with M2 Chip - CTO - - Space Grey",16GB Unified Memory - 1TB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,999.00"
"Dynabook X40-K 14"" FHD Laptop",Intel Core i5-1340P - 16GB RAM - 256GB SSD - Thunderbolt - Win 11 Pro - 3Y Warranty,"2,125.00"
"ASUS ExpertBook B5 B5404CVA-Q50402X 14"" WUXGA Intel Core i5-1335U - 16GB RAM - 512GB SSD - Win 11 Pro",- 3Y Onsite Warranty,"2,084.00"
"Dynabook X30W-K 13.3"" FHD Touch",Intel Core i5-1340P - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,775.00"
"Dynabook X40-K 14"" FHD Laptop",Intel Core i7-1360P - 16GB RAM - 256GB SSD - Thunderbolt - Win 11 Pro - 3Y Warranty,"2,426.01"
"HP EliteBook 630 G11 13.3"" WUXGA Business Laptop Touchscreen",Intel Core Ultra 5 125U - 16GB RAM - 512GB NVMe SSD - AX WiFi 6E + BT5.3 - Win 11 Pro - 3Y NBD Onsite Warranty,"2,713.92"
"Dynabook X30W-K 13.3"" FHD Touch",Intel Core i7-1360P - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Warranty,"3,066.67"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Snapdragon X Plus (10 Core) - 16GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad T14s G5 14"" WUXGA Laptop",Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"2,488.00"
"Apple MacBook Air 13"" Laptop with M3 Chip -CTO - Space Grey",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine 35W Dual USB-C Power Adapter,"2,699.00"
"Dell Latitude 7350 13.3"" QHD+ Laptop Touchscreen",Intel Core Ultra 7 155U - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,907.00"
"HP EliteBook 840 G11 14"" FHD AG 300nits Business Laptop",Intel Core U5-135U - vPro - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"2,942.67"
"Lenovo ThinkPad X1 Carbon G11 14"" WUXGA Ultrabook",Intel Core i7-1355U - 16GB RAM - 512GB SSD - Win 10 Pro (Win 11 Pro Lic) - 3Y Onsite Warranty - AX WiFi6E + BT5.3 - IR Cam - Thunderbolt4 (with PDP & DP1.4a) - HDMI2.1 - Backlit Keyboard,"3,329.00"
"ASUS ExpertBook B1 B1402CVA-EB0134X 14"" FHD Intel Core i5-1335U - 16GB RAM - 512GB SSD - Win 11 Pro",- AX WiFi 6E + BT5.3 - Webcam - USB-C - HDMI1.4 - 1Y Warranty,"1,579.49"
"Dell Latitude 5000 Series 5340 Flip 2in1 Business Laptop 13.3"" FHD Touch",Intel Core i5-1335U - 16GB RAM - 1TB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,670.88"
"Apple Macbook Air 15"" Laptop with M2 Chip - Starlight",24GB Unified Memory - 1TB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3-Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,349.00"
"HP EliteBook 830 G11 13.3"" FHD AG 300nits Touch Business Laptop",Intel Core U5-125U - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"2,725.99"
"Apple MacBook Air 15"" Laptop with M3 Chip - Starlight",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,045.00"
Microsoft Surface Laptop (7th Edition) for Business Copilot+ PC - Platinum,"Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad T16 G3 16"" WUXGA Touch 5G/LTE",- Intel Core Ultra 7 155U - 32GB RAM - 1TB SSD - Win 11 Pro - 3Y Onsite Warranty,"3,808.58"
"HP EliteBook 860 G11 16"" FHD AG 300nits Business Laptop",Intel Core U7-155U - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"3,148.38"
"Dell Latitude 5000 Series 5450 Business Laptop 14"" FHD AG",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win 11 Pro - WiFi+BT - 3Y ProSupport,"2,095.38"
"Dynabook Portege X40L-K 14"" WUXGA Laptop",Intel Core i7-1360P - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.2 - IR Cam - Thunderbolt 4 (PD & DP) - HDMI - Backlit Keyboard - Win 11 Pro - 3Y Warranty,"2,170.00"
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 5 135H - 16GB RAM - 256GB SSD,Price not found
"Dell Precision 3581 Mobile Workstation 15.6"" FHD",Intel Ultra 9 185H - 32GB RAM - 1TB SSD - NVIDIA RTX 2000 - Win 11 Pro - 3Y Onsite Warranty,"4,675.43"
"Apple Macbook Air 15"" Laptop with M2 Chip - Silver",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,799.00"
"HP ZBook Studio G11 Mobile Workstation 16"" WUXGA",Intel Core Ultra 7 155H - 32GB RAM - 1TB SSD - NVIDIA RTX 2000 Ada - Win 11 Pro - 3Y NBD Onsite Warranty - AX WiFi 7 + BT5.4,"5,314.24"
"Lenovo ThinkPad T16 G2 Business Laptop 16"" WUXGA",Intel Core i5-1335U - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,054.00"
"Lenovo ThinkPad T14 G5 Business Laptop 14"" WUXGA",AMD Ryzen 7 PRO 8840U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,858.00"
"Lenovo ThinkPad X1 Carbon Gen 11 14"" WUXGA",Intel Core i5-1335U - 16GB - 512GB SSD - Win 10 Pro (with Win 11 Pro Lic) - 3Y Onsite Warranty - IR Cam - Wi-Fi 6E + BT5.3,"3,091.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Graphite,"Snapdragon X Elite (12 Core) - 32GB RAM - 1TB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Dell Latitude 3000 Series 3450 Business Laptop 14"" FHD AG",Intel Core i5-1335U - 8GB RAM - 512GB SSD - Win 11 Pro - WiFi+BT - 1Y Basic Onsite Warranty,"1,353.79"
"HP EliteBook 665 G11 Business Laptop 16"" WUXGA",AMD Ryzen 5 7535U - 32GB RAM - 1TB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - 3Y NBD Onsite Warranty,"1,794.00"
"HP EliteBook 830 G11 13.3"" FHD AG 400nits Business Laptop",Intel Core U5-125U - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"4,064.65"
"Dell Latitude 3000 Series 3550 Business Laptop 15.6"" FHD",- Intel Core i5-1335U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,468.00"
"Lenovo ThinkPad T14s G5 14"" WUXGA Touch Laptop",Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"2,620.00"
"Apple Macbook Air 15"" Laptop with M2 Chip - CTO - - Silver",16GB Unified Memory - 1TB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,999.00"
"HP ZBook Fury G11 Mobile Workstation 16"" FHD 400nits Touch",Intel Core i9-14900HX - 32GB RAM - 1TB SSD - RTX 3500 Ada - Win 11 Pro - AX WiFi 7+ BT5.4 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"6,603.86"
"HP ProBook 465 G11 Business Laptop 16"" WUXGA Touch",AMD Ryzen 5 7535U - 16GB RAM - 256GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,947.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Space Grey",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,045.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - ( Platinum ),"Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"HP EliteBook 860 G11 16"" FHD AG 300nits Business Laptop Touch",Intel Core U5-135U - vPro - 16GB RAM - 512GB SSD - AX WiFi 6E + BT5.3 - FPR - IR Cam - Win 11 Pro - 3Y NBD Onsite Warranty,"3,129.26"
"HP ZBook Fury G11 Mobile Workstation 16"" FHD 400nits Touch",Intel Core i7-14700HX - 32GB RAM - 1TB SSD - RTX 2000 Ada - Win 11 Pro - AX WiFi 7 + BT5.4 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"5,048.50"
"HP EliteBook 665 G11 Business Laptop 16"" WUXGA",AMD Ryzen 5 7535U - 16GB RAM - 500GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - 3Y NBD Onsite Warranty,"1,598.50"
"Lenovo ThinkPad X1 Yoga G8 14"" WUXGA Touch Flip Laptop",Intel Core i7-1355U - 16GB RAM - 512GB SSD - AX Wi-Fi 6E + BT5.1 - Thunderbolt 4 - HDMI 2.1 - Lenovo Integrated Pen - Backlit Keyboard - Win 10 Pro - 3Y Onsite Warranty,"3,634.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Graphite,"Snapdragon X Plus (10 Core) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 7 165H - 64GB RAM - 1TB SSD,Price not found
"Lenovo ThinkPad T14 G5 LTE 14"" WUXGA Touch",Intel Core Ultra 7 155U - 32GB RAM - 1TB SSD - Win 11 Pro - 3Y Onsite Warranty,"3,552.63"
"Dell Latitude 5000 Series 5450 Business Laptop 14"" FHD AG",Intel Core Ultra 7 165U - vPro - 16GB RAM - 512GB SSD - Win 11 Pro - WiFi+BT - 3Y ProSupport,"2,624.86"
"Lenovo ThinkPad T14 G5 14"" WUXGA Touch Laptop",Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"2,885.00"
