Product Name,Specification,Price
"Lenovo ThinkPad X1 Yoga G8 14"" WUXGA Touch",Intel Core i5-1335U- 16GB RAM - 512GB SSD - AX Wi-Fi 6E + BT5.3 - Thunderbolt 4 - HDMI 2.1 - Backlit Keyboard - Win 10 Pro(with Win 11 Pro Lic) - 3Y Onsite Warranty,"3,518.00"
Microsoft Surface Laptop (7th Edition) for Business Copilot+ PC - Platinum,"Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad P16v G2 Mobile Workstation 16"" WUXGA",Intel Core Ultra 9-185H vPro - 32GB RAM - 1TB SSD - NVIDIA RTX 3000 Ada - Win 11 Pro - 3Y Onsite Warranty,"5,987.54"
"Lenovo ThinkPad T14 G5 14"" WUXGA Touch 4G/LTE",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,149.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Silver",8GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"2,499.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Dynabook Portege X40-M 14"" WUXGA Touch Laptop",Intel Core U7-155H - 32GB RAM - 1TB SSD - Win 11 Pro - 3Y Warranty,"2,782.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad T16 G2 Business Laptop 16"" WUXGA",AMD Ryzen 7 PRO 7840U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,656.50"
"Dell Latitude 5000 Series 5550 Business Laptop 15.6"" FHD AG",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win 11 Pro - WiFi+BT - 3Y ProSupport,"2,096.61"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - ( Graphite ),"Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Apple Macbook Air 15"" Laptop with M2 Chip - Silver",24GB Unified Memory - 1TB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,349.00"
"Apple MacBook Air 15"" Laptop with M3 Chip - Silver",24GB Unified Memory - 512GB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,045.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Graphite,"Snapdragon X Elite (12 Core) - 16GB RAM -1TB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad T14 G5 14"" WUXGA - Intel Core Ultra U7-155U - 16GB RAM - 512GB SSD",- Win 11 Pro - 3Y Onsite Warranty,"2,844.00"
"Lenovo ThinkPad Z13 Gen 1 13.3"" WUXGA Business Laptop",AMD Ryzen 5 PRO 6650U - 16GB RAM - 256GB SSD - AX WiFi 6E + BT5.2 - IR Cam - USB4 (PD & DP1.4) - HDMI - Backlit Keyboard - RJ45 - FPR - Win 10 Pro (Win 11 Pro Lic) - 3Y Onsite Warranty,"2,704.00"
"Lenovo ThinkPad T14s G6 Copilot+ PC 14"" WUXGA Touch 12 Cores Qualcomm Snapdragon X Elite",- 32GB RAM - 512GB SSD - Win11 Pro - 3Y Pro Support Warranty,"3,557.38"
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 7 165H - 64GB RAM - 1TB SSD,Price not found
"Lenovo ThinkPad T14s AMD G6 14"" WUXGA Touch 5G LTE",AMD Ryzen AI 7 PRO 360 - 32GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,939.80"
"Dynabook Tecra A40-M Business Laptop 14"" WUXGA",Intel Core Ultra 5-125H - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Warranty,"1,793.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Graphite,"Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad T14s AMD G6 14"" WUXGA Touch Laptop",AMD Ryzen AI 7 PRO 360 - 32GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,241.52"
"Apple Macbook Air 15"" Laptop with M2 Chip - Space Grey",24GB Unified Memory - 1TB SSD - 8-Core CPU - 10-Core GPU - 16-Core Neural Engine - 15.3 Inch Liquid Retina Display with TrueTone - 35W Dual USB-C Charger,"3,349.00"
"Lenovo ThinkPad T16 G3 16"" WUXGA",- Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Windows 11 Pro - 3Y Onsite Warranty,"2,899.00"
"Lenovo ThinkPad X13 G5 13.3"" WUXGA Laptop",Intel Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,473.11"
"Lenovo ThinkPad X1 Yoga G9 14"" WUXGA Touch",Intel Core Ultra 7-155U - 16GB RAM - 512GB SSD - Win 11 Pro - 3yr Onsite Warranty,"3,587.00"
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 7 165H - 16GB RAM - 512GB SSD,Price not found
"Lenovo ThinkPad T14 G5 14"" WUXGA Touch",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,042.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Graphite,"Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Lenovo ThinkPad T16 G2 16'' WUXGA Touch Laptop,AMD Ryzen 7 PRO 7840U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"3,002.62"
"Lenovo ThinkBook 16 G6 16"" WUXGA Copilot+ PC",Snapdragon X Plus X1P-42-100 - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,724.87"
"Lenovo ThinkPad T14 G5 14"" WUXGA Touch",AMD Ryzen 5 PRO 8540U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"2,973.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2)- 16GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad L16 G1 Business Laptop 16"" WUXGA",- Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Oniste Warranty,"2,000.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 15"" for Business - Black",Intel Core Ultra 5 135H - 16GB RAM - 256GB SSD,Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 7 165H - 16GB RAM - 512GB SSD,Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad X9-14 G1 14"" WUXGA OLED",Intel Core Ultra 7 258V - 32GB RAM - 512GB SSD - Win 11 Pro - BE WiFi7 + BT5.4 - IR Cam - Thunderbolt4 (with PD & PD2.1) - HDMI2.1 - 3yr Premier Support,"3,371.00"
"Lenovo ThinkPad T14 G5 14"" WUXGA Touch",AMD Ryzen 7 PRO 8840U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,287.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Lenovo ThinkPad P16v G2 Mobile Workstation 16"" WUXGA",Intel Core Ultra 7-155H - 32GB RAM - 1TB SSD - NVIDIA RTX 2000 Ada - Win 11 Pro - 3Y Onsite Warranty,"4,451.59"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 15"" for Business - Platinum",Intel Core Ultra 7 165H - 16GB RAM - 512GB SSD,Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 5 135H - 16GB RAM - 512GB SSD,Price not found
"Lenovo ThinkBook 14 G8 14"" WUXGA",Intel Core Ultra 5 225U - 32GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - IR Cam - Thunderbolt4 (with PD & DP2.1) - HDMI2.1 - 1yr Onsite warranty,"1,524.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 256GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
"Dynabook Portege X40L-M 14"" WUXGA Laptop",Intel Core U5-125H - 16GB RAM - 256GB SSD - Win 11 Pro - 3Y Warranty,"2,513.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Black,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display with Smart Card Reader - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 16GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Dynabook Tecra A40-M Business Laptop 14"" WUXGA",Intel Core Ultra 5-125H - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Warranty,"1,973.00"
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 32GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 7 165H - 32GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 15"" for Business - Black",Intel Core Ultra 7 165H - 16GB RAM - 512GB SSD,Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 5 (Series 2) - 16GB RAM - 512GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
"Microsoft Surface Laptop 6 15"" for Business - Black",Intel Core Ultra 5 135H - 16GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 15"" for Business - Platinum",Intel Core Ultra 5 135H - 16GB RAM - 256GB SSD,Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 7 165H - 32GB RAM - 256GB SSD,Price not found
"Lenovo ThinkPad T14 G5 14"" WUXGA",Intel Core Ultra 5 125U - 32GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - IR Cam - Thunderbolt4 (with PD & DP2.1) - HDMI2.1 - RJ45 - 3yr Premier warranty,"2,688.00"
"Microsoft Surface Laptop 6 15"" for Business - Black",Intel Core Ultra 7 165H - 16GB RAM - 256GB SSD,Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 7 165H - 32GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 7 165H - 32GB RAM - 256GB SSD,Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Platinum",Intel Core Ultra 5 135H - 16GB RAM - 256GB SSD,Price not found
"Lenovo ThinkPad T16 G2 Business Laptop 16"" WUXGA",AMD Ryzen 5 PRO 7545U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,312.74"
"Microsoft Surface Laptop 6 15"" for Business - Black",Intel Core Ultra 7 165H - 32GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 15"" for Business - Platinum",Intel Core Ultra 5 135H - 16GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 13.5"" for Business - Black",Intel Core Ultra 5 135H - 32GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 15"" for Business - Platinum",Intel Core Ultra 7 165H - 32GB RAM - 512GB SSD,Price not found
"Microsoft Surface Laptop 6 15"" for Business - Platinum",Intel Core Ultra 7 165H - 16GB RAM - 256GB SSD,Price not found
"Dynabook Portege X40L-M 14"" WUXGA Laptop",Intel Core U5-125H - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Warranty,"2,582.00"
"Lenovo ThinkPad T14s G5 14"" WUXGA Touch",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,395.00"
"Lenovo ThinkPad L16 G1 Business Laptop 16"" WUXGA",AMD Ryzen 7 7735U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Oniste Warranty,"1,994.00"
"Lenovo ThinkPad T14s G5 14"" WUXGA Touch 4G/LTE",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win11 Pro - 3Y Onsite Warranty,"3,822.00"
"Dell Latitude 5000 Series 5550 Business Laptop 15.6"" FHD AG",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win 11 Pro - WiFi+ BT - 1Y Basic Onsite Warranty,"1,944.78"
"Lenovo ThinkBook 16 G7 16"" WUXGA",Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Oniste Warranty,"1,789.00"
"Lenovo ThinkPad P14s G4 Mobile Workstation 14"" WUXGA",Intel Core Ultra 7 155H - 32GB RAM - 512GB SSD - NVIDIA RTX A500 Ada - Win 11 Pro - 3Y Premier Support,"3,304.08"
Lenovo ThinkPad T16 G2 16'' WUXGA Touch Laptop,AMD Ryzen 5 PRO 7545U - 16GB RAM - 512GB SSD - Win 11 Pro - 3Y Onsite Warranty,"2,651.30"
"Lenovo ThinkPad L16 G1 Business Laptop 16"" WUXGA",- Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Oniste Warranty,"2,403.01"
"Lenovo ThinkPad L14 G5 14"" WUXGA",Intel Core Ultra 7 155U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"2,580.00"
"Lenovo ThinkPad T14s G6 5G/LTE Copilot+ PC 14"" WUXGA Touch 12 Cores Qualcomm Snapdragon X Elite",- 32GB RAM - 512GB SSD - Win11 Pro - 3Y Pro Support Warranty,"3,664.91"
"Lenovo ThinkPad T16 G3 16"" WUXGA Touch",- Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Windows 11 Pro - 3Y Onsite Warranty,"3,024.99"
"Lenovo ThinkPad L14 G5 14"" WUXGA",Intel Core Ultra 5 125U - 16GB RAM - 256GB SSD - Win11 Pro - 1Y Onsite Warranty,"1,958.00"
"Lenovo ThinkPad T14s G5 14"" WUXGA Touch 5G / LTE",Intel Core Ultra 7 155U - 32GB RAM - 1TB SSD - Win11 Pro - 3Y Onsite Warranty,"3,696.00"
"Apple Macbook Pro 16"" Laptop with M4 Max Chip - CTO - - Space Black",64GB Unified Memory - 2TB SSD - 16-Core CPU - 40-Core GPU - 16-inch Liquid Retina XDR Display - 140W USB-C Power Adapter,"8,976.39"
"Apple Macbook Pro 16"" Laptop with M4 Max Chip - CTO - - Space Black",64GB Unified Memory - 4TB SSD - 16-Core CPU - 40-Core GPU - 16-inch Liquid Retina XDR Display - 140W USB-C Power Adapter,"10,176.22"
"Dell Latitude 5000 Series 5550 Business Laptop 15.6"" FHD",Intel Core Ultra 7 165U - 64GB RAM - 1TB SSD (2x 512G) - Win 11 Pro - 1Y Warranty,"3,013.00"
"HP ZBook Power G11 Mobile Workstation 16"" FHD Touch",AMD Ryzen 9 Pro 8945HS - 32GB RAM - 1TB SSD - RTX 2000 Ada - Win 11 Pro - AX WiFi 6E + BT5.3 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"4,107.79"
"HP ZBook Fury G11 Mobile Workstation 16"" FHD 400nits Touch",Intel Core i7-14700HX - 32GB RAM - 1TB SSD - RTX 3500 Ada - Win 11 Pro - AX WiFi 7+ BT5.4 - FPR - IR Webcam - 3Y NBD Onsite Warranty,"6,139.70"
"HP ProBook 460 G11 Business Laptop 16"" WUXGA",Intel Core Ultra 5 125H - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"2,166.14"
"HP EliteBook x360 830 G11 LTE Business Laptop 13.3"" FHD AG 1000nits SV Touch",Intel Core Ultra 7 165U - vPro - 16GB RAM - 512GB SSD - Win 11 Pro - AX WiFi 6E + BT5.3 - Wacom Pen - FPR - IR Cam - 3Y NBD Onsite Warranty,"3,209.12"
"Lenovo ThinkPad X1 Yoga G9 LTE 14"" WUXGA Touch",Intel Core Ultra 7-155U - 32GB RAM - 1TB SSD - Win 11 Pro - 3yr Onsite Warranty,"4,459.00"
"Lenovo ThinkBook 14 YOGA G4 Business Laptop 14"" WUXGA Touch",- Intel Core Ultra 5 125U - 16GB RAM - 512GB SSD - Win 11 Pro - 1Y Onsite Warranty,"1,713.01"
"Lenovo ThinkPad X9-15 G1 15.3"" 2.8K OLED Touch",Intel Core Ultra 7 258V - 32GB RAM - 512GB SSD - Win 11 Pro - BE WiFi7 + BT5.4 - IR Cam - Thunderbolt4 (with PD & PD2.1) - HDMI2.1 - 3yr Premier Support,"3,578.00"
"MSI Commercial 14 H A13MG vPro-026NZ Business Laptop 14"" FHD+",Intel Core i7-13700H - 32GB RAM - 1TB SSD - Win 11 Pro - AX Wi-Fi 6E + BT5.3 - 3Y Warranty - White Backlight Keyboard - FPR,"2,399.00"
Microsoft Surface Laptop Studio 2 (for Business),Intel Core i7 - 32GB RAM - 1TB SSD - NVIDIA GeForce RTX 4050 dGPU - Win 11 Pro - Sign in to your commercial account or apply online now to view the price and order this product,Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Snapdragon X Plus (10 Core) - 16GB RAM - 512GB SSD - 13.8"" HDR Touch Display - Win 11 Pro",Price not found
Microsoft Surface Laptop (7th Edition) for Business - Copilot+ PC - Platinum,"Intel Core Ultra 7 (Series 2) - 32GB RAM - 256GB SSD - 15"" HDR Touch Display - Win 11 Pro",Price not found
